cue,total,cue_mfd2,response_mfd1,cue_mfd1,response_mfd2,cue_hte,response_hte,response_emotion,cue_emotion,cue_moral,response_moral,link,pos,previous_link,lower,is_synonym,degree
turn away,49.0,0,2,0,3,0,5,2,0.0,0,2,0.081781514596147,,0.05,True,,100.0
turn on,10.0,0,0,0,0,0,3,1,0.0,0,0,0.003961111111111111,,0.0,True,,100.0
turncoat,56.0,0,8,0,8,0,2,0,0.0,0,7,0.8699114058712853,n,0.6410256410256411,True,,78.0
turning,11.0,0,0,0,1,0,0,1,0.0,0,0,0.02630019010971392,n v,0.0,True,,99.0
turnip,52.0,0,1,0,0,0,2,1,0.0,0,1,0.023991707509635446,n,0.0,True,,96.0
turquoise,5.0,0,0,0,0,0,0,0,0.0,0,0,0.0007127163336782863,n,0.0,True,,99.0
turtle,47.0,0,1,0,0,0,3,1,0.0,0,0,0.016027901677047807,n v,0.0,True,,99.0
tusk,7.0,0,0,0,0,0,1,0,0.0,0,0,0.001483617131285525,n v,0.0,True,,193.0
tutor,71.0,0,0,0,3,0,1,0,0.0,0,3,0.13405010152232943,n v,0.08,True,,100.0
tutu,4.0,0,0,0,1,0,1,0,0.0,0,0,0.0029828901257472683,n,0.0,True,,98.0
tuxedo,10.0,0,1,0,1,0,3,1,0.0,0,0,0.0051218421326668755,n,0.0,True,,100.0
tv,9.0,0,0,0,2,0,0,1,0.0,0,0,0.004548382323473251,n,0.0,True,,98.0
twat,59.0,0,0,0,1,0,4,1,0.0,0,2,0.10345256376176698,n,0.04081632653061224,True,,98.0
tweak,42.0,0,0,0,1,14,4,0,0.0,0,0,0.025285173993091912,n v,0.0,True,,97.0
tweed,4.0,0,1,0,1,0,1,0,0.0,0,1,0.00160369483444284,n,0.0,True,,88.0
tweet,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0008245722531436817,n v,0.0,True,,99.0
tweezer,16.0,0,0,0,1,0,1,1,0.0,0,0,0.013609777186873192,n,0.0,True,,95.0
twelve,15.0,0,0,0,1,0,0,0,0.0,0,0,0.017478102983868475,n s,0.0,True,,100.0
twenty,27.0,0,0,0,0,0,0,0,0.0,0,0,0.0057390327928301295,n s,0.0,True,,100.0
twerk,12.0,0,1,0,1,0,1,1,0.0,0,0,0.009853864290269063,,0.0,True,,90.0
twig,31.0,0,0,0,0,0,0,0,0.0,0,0,0.003754647126049593,n v,0.0,True,,99.0
twilight,34.0,0,0,0,3,0,0,0,0.0,0,2,0.03491552070805481,n s,0.02,True,,100.0
twin,53.0,0,3,0,6,0,8,4,0.0,0,2,0.02516290293950262,n s v,0.010101010101010102,True,,198.0
twine,38.0,0,0,0,0,0,1,0,0.0,0,0,0.004643626013245852,n v,0.0,True,,92.0
twinkle,63.0,0,0,0,0,0,0,0,0.0,0,0,0.009645188024448357,n v,0.0,True,,98.0
twirl,41.0,0,0,0,0,0,1,0,0.0,0,0,0.00830995331682146,n v,0.0,True,,99.0
twist,8.0,0,1,0,1,0,1,0,0.0,0,1,0.0045900486766962,n v,0.0,True,,100.0
twisted,36.0,0,3,0,5,0,5,0,0.0,0,2,0.12665582452558222,s v,0.08163265306122448,True,,98.0
twister,71.0,0,0,0,0,7,0,0,0.0,0,0,0.020684393331704232,n,0.0,True,,98.0
twitch,18.0,0,0,0,1,0,0,0,0.0,0,0,0.018045621151008818,n v,0.0,True,,95.0
twitter,36.0,0,0,0,3,0,0,2,0.0,0,1,0.019104384521797316,n v,0.0,True,,98.0
two,7.0,0,0,0,0,0,0,0,0.0,0,0,0.0012172176052182143,n s,0.0,True,,99.0
type,23.0,0,0,0,1,0,2,0,0.0,0,0,0.008078608496515288,n v,0.0,True,,100.0
typewriter,10.0,0,0,0,0,0,0,0,0.0,0,0,0.004448279156462956,n,0.0,True,,97.0
typhoon,18.0,0,0,0,2,0,1,0,0.0,0,1,0.04312003370545344,n,0.030612244897959183,True,,98.0
typical,38.0,0,0,0,0,0,1,1,0.0,0,0,0.02958281388270527,s a,0.0,True,,99.0
typing,24.0,0,0,0,1,0,2,2,0.0,0,0,0.010429410650585414,n v,0.0,True,,98.0
typist,40.0,0,0,0,0,0,2,1,0.0,0,0,0.03391548573708413,n,0.0,True,,96.0
tyranny,60.0,0,6,0,9,0,3,1,0.0,0,9,0.31406600988700006,n,0.1836734693877551,True,,98.0
tyrant,57.0,0,5,0,9,0,5,0,0.0,21,8,0.3453777533938638,n,0.22340425531914893,True,,94.0
tyre,9.0,0,1,0,2,0,0,1,0.0,0,1,0.014034757771496879,n,0.0,True,,73.0
u,75.0,0,3,0,3,0,0,0,0.0,0,2,0.059408724428967344,n s,0.035897435897435895,True,,195.0
ugh,38.0,0,5,0,6,0,4,8,0.0,0,1,0.033303280907540526,,0.0,True,,95.0
ugly,37.0,0,3,0,3,18,7,4,0.0,0,2,0.07013310216051907,s a,0.03125,True,,96.0
uh,11.0,0,0,0,1,0,3,1,0.0,0,1,0.008007166342223022,,0.0,True,,95.0
ulcer,42.0,0,2,0,5,16,2,3,0.0,0,0,0.07442218279351218,n,0.0,True,,98.0
ultimate,34.0,0,1,0,1,0,5,0,0.0,0,1,0.04242775752937622,n s a,0.02,True,,100.0
ultimatum,51.0,0,4,0,6,0,3,0,0.0,0,5,0.15982479741687572,n,0.1,True,,100.0
umbrella,14.0,0,4,0,1,0,2,0,0.0,0,2,0.03369320120058839,n s,0.02,True,,100.0
umpire,28.0,0,1,0,2,0,0,0,0.0,0,1,0.015408588279841096,n v,0.0,True,,87.0
unable,27.0,0,1,0,1,0,6,1,0.0,0,1,0.02020161264163667,s a,0.0,True,,95.0
unacceptable,55.0,0,5,0,5,0,9,5,0.0,0,5,0.4058368743977645,s a,0.23469387755102042,True,,98.0
unafraid,70.0,0,0,0,0,0,1,6,0.0,0,0,0.03043590285019773,a,0.0,True,,100.0
unalike,3.0,0,1,0,1,0,1,0,0.0,0,1,0.012376237406632542,a,0.0,True,,94.0
unappealing,70.0,0,4,0,4,0,6,8,0.0,0,3,0.07617907264935946,a,0.030927835051546393,True,,97.0
unattractive,84.0,0,1,0,1,0,3,2,0.0,0,2,0.054223134012397436,s a,0.02,True,,100.0
unavailable,12.0,0,1,0,3,0,1,0,0.0,0,1,0.0059996849811904465,a,0.0,True,,97.0
unaware,33.0,0,1,0,1,0,4,3,0.0,0,1,0.1065026701838567,a,0.07142857142857142,True,,98.0
unbalanced,44.0,0,3,0,1,0,7,0,0.0,0,2,0.048701942738982505,s a v,0.02,True,,100.0
unbelievable,27.0,0,0,0,0,0,2,1,0.0,0,1,0.06628938464539749,s a,0.020833333333333332,True,,96.0
uncertain,51.0,0,2,0,2,0,4,4,0.0,0,2,0.05136124825877683,s a,0.020618556701030927,True,,97.0
uncertainty,32.0,0,2,0,2,0,3,2,0.0,0,2,0.061311415377988565,n,0.041237113402061855,True,,97.0
uncle,26.0,0,2,0,1,0,2,0,0.0,0,1,0.03150840552364288,n,0.020618556701030927,True,,97.0
unclean,87.0,13,6,13,8,0,2,1,0.0,13,6,1.0965860245715584,a,0.84,True,,100.0
unclear,15.0,0,1,0,2,9,4,0,0.0,0,1,0.02169399382280666,s a,0.0,True,,97.0
uncomfortable,25.0,0,2,0,4,0,5,8,16.0,0,2,0.059631648737251214,a,0.02040816326530612,True,,98.0
uncommon,20.0,0,2,0,3,0,4,1,0.0,0,3,0.046917148404071025,s a,0.030303030303030304,True,,99.0
unconditional,69.0,0,2,0,3,0,0,1,0.0,0,3,0.07789475408359706,s a,0.030303030303030304,True,,99.0
unconscious,46.0,0,2,0,4,0,3,2,0.0,0,3,0.056204442219173305,n s a,0.030612244897959183,True,,98.0
uncover,30.0,0,0,0,1,0,4,1,0.0,0,2,0.06829279775564957,v,0.041237113402061855,True,,97.0
undead,71.0,0,0,0,1,0,0,0,0.0,0,0,0.026314660974843505,,0.0,True,,97.0
undefined,13.0,0,1,0,3,0,4,1,0.0,0,1,0.012939568034025468,a,0.0,True,,97.0
underage,24.0,0,1,0,1,0,0,0,0.0,0,1,0.015508809197502665,s a,0.0,True,,100.0
underdog,43.0,0,1,0,2,0,3,2,0.0,0,1,0.07312603048495075,n,0.05154639175257732,True,,97.0
underground,13.0,0,1,0,0,0,2,0,0.0,0,1,0.011880525398343975,n s r,0.0,True,,100.0
underhanded,23.0,0,5,0,10,19,6,1,0.0,0,10,0.4223720651096242,s a,0.35294117647058826,True,,85.0
underling,54.0,23,2,0,7,0,3,0,0.0,0,3,0.075724716340625,n,0.03571428571428571,True,,84.0
undermine,43.0,0,11,0,11,0,6,2,0.0,0,12,0.3209682613165824,v,0.25252525252525254,True,,99.0
underpants,42.0,0,2,0,3,0,0,0,0.0,0,1,0.02572306483869277,n,0.0,True,,100.0
understand,20.0,0,3,0,4,0,1,0,0.0,0,3,0.04429744550090681,v,0.030303030303030304,True,,99.0
understanding,33.0,0,5,0,7,27,4,8,0.0,0,4,0.08764840390474465,n s v,0.05,True,,100.0
understood,29.0,0,2,0,2,0,2,2,0.0,0,2,0.04292829643972351,s a v,0.02040816326530612,True,,98.0
underwear,22.0,0,1,0,2,0,3,1,0.0,0,2,0.043530441960095305,n,0.02,True,,100.0
underworld,63.0,0,1,0,3,0,3,0,0.0,0,5,0.45659118662838927,n,0.29591836734693877,True,,98.0
undesirable,73.0,0,4,0,6,0,7,6,0.0,0,2,0.17526421624538285,n s a,0.09090909090909091,True,,99.0
undo,44.0,0,2,0,2,13,3,0,0.0,0,2,0.0470267893715017,v,0.02,True,,100.0
undone,21.0,0,1,0,2,0,8,1,0.0,0,1,0.01914420826386796,s v,0.0,True,,99.0
undress,10.0,0,0,0,0,0,1,1,0.0,0,0,0.003623197177965219,n v,0.0,True,,100.0
unease,51.0,0,3,0,5,0,2,8,0.0,0,3,0.07908505794363599,n,0.05102040816326531,True,,98.0
uneasy,40.0,0,2,0,1,0,2,5,15.0,0,1,0.019575667005651477,s a,0.0,True,,100.0
uneducated,36.0,0,1,0,1,0,1,1,0.0,0,0,0.020510721431652945,a,0.0,True,,96.0
unemployed,41.0,0,2,0,3,0,1,2,0.0,0,3,0.04950845569092992,n a,0.03,True,,100.0
unemployment,56.0,0,2,0,2,0,4,3,0.0,0,2,0.04954303950077173,n,0.020202020202020204,True,,99.0
unequal,61.0,32,10,32,13,0,6,0,0.0,32,9,0.4578311234066891,a,0.30303030303030304,True,,99.0
unethical,86.0,0,10,0,17,32,8,0,0.0,32,14,1.0536929738948781,a,0.6530612244897959,True,,98.0
uneven,38.0,0,5,0,5,19,5,0,0.0,0,4,0.12602873989063013,s a,0.08,True,,100.0
unexpected,5.0,0,1,0,2,0,0,2,0.0,0,1,0.004865644166180886,a,0.0,True,,97.0
unfair,82.0,34,10,34,16,0,6,2,0.0,34,16,0.907349283840491,a,0.6082474226804123,True,,97.0
unfaithful,74.0,23,7,23,14,0,5,0,0.0,23,9,0.6665361607607593,s a,0.47474747474747475,True,,99.0
unfamiliar,17.0,0,2,0,1,0,1,1,0.0,0,0,0.005733942101185685,a,0.0,True,,96.0
unfinished,34.0,0,2,0,3,0,4,2,0.0,0,1,0.030238757354964754,s a,0.0,True,,100.0
unfocused,9.0,0,0,0,1,0,0,0,0.0,0,0,0.003385954484886738,s a,0.0,True,,100.0
unfortunate,59.0,0,1,0,3,14,2,5,0.0,0,1,0.058329617305961486,n s a,0.0,True,,98.0
unfriendly,78.0,0,2,0,5,0,7,6,0.0,0,4,0.5363094193067942,s a,0.40404040404040403,True,,99.0
unhappiness,43.0,0,0,0,2,0,1,3,6.0,0,0,0.013946213874490753,n,0.0,True,,100.0
unhappy,72.0,0,2,0,3,0,3,2,8.0,0,1,0.030965769908953354,s a,0.0,True,,97.0
unhealthy,76.0,0,5,0,4,0,6,1,0.0,23,4,0.0856291030460401,s a,0.04,True,,100.0
unhelpful,63.0,24,1,0,4,0,3,5,0.0,0,3,0.18643933160183662,a,0.10101010101010101,True,,99.0
unhook,23.0,0,0,0,1,0,3,0,0.0,0,0,0.009582106782106782,v,0.0,True,,100.0
unicorn,11.0,0,1,0,1,7,2,0,0.0,0,1,0.005291028845152556,n,0.0,True,,100.0
unicycle,42.0,0,1,0,0,0,2,0,0.0,0,0,0.021182146456877254,n v,0.0,True,,100.0
uniform,64.0,0,1,0,4,0,1,0,0.0,0,1,0.10719084956802238,n s a v,0.020618556701030927,True,,97.0
unimportant,27.0,0,1,0,0,0,2,0,0.0,0,0,0.023613357492435785,a,0.0,True,,99.0
uninformed,24.0,0,0,0,0,0,1,0,0.0,0,0,0.02699114873222016,a,0.0,True,,96.0
unintelligent,45.0,0,0,0,0,0,0,0,0.0,0,0,0.035706081220366934,a,0.0,True,,100.0
uninterested,8.0,0,0,0,0,7,0,1,0.0,0,1,0.024342634866543547,s a,0.020618556701030927,True,,97.0
union,55.0,0,3,0,9,0,5,1,0.0,0,5,0.2520257217360952,n s a,0.18,True,,100.0
unit,41.0,0,3,0,4,0,2,1,0.0,0,2,0.09239349991273282,n,0.06,True,,100.0
unite,42.0,26,2,26,6,0,3,0,0.0,26,2,0.35787024217340635,v,0.31,True,,100.0
united,52.0,16,2,16,5,0,3,1,0.0,16,3,0.4395060642203106,s a v,0.33,True,,100.0
unity,31.0,24,7,0,10,0,4,1,0.0,0,8,0.4257633646388533,n,0.37755102040816324,True,,98.0
universal,27.0,0,0,0,3,14,1,0,0.0,0,1,0.030104303055371553,n s,0.0,True,,98.0
universe,33.0,0,0,0,1,0,0,0,0.0,0,0,0.02250967952853929,n,0.0,True,,100.0
university,41.0,0,0,0,0,0,0,0,0.0,0,0,0.009073040819990188,n,0.0,True,,99.0
unjust,87.0,26,12,26,14,0,6,2,0.0,26,14,1.1940638878564669,a,0.7653061224489796,True,,98.0
unkind,82.0,20,1,0,2,0,6,3,0.0,0,4,0.7913539455984956,s a,0.6701030927835051,True,,97.0
unknowing,29.0,0,1,0,0,0,2,1,0.0,0,1,0.25244533046177386,n s,0.2222222222222222,True,,99.0
unknown,37.0,0,1,0,0,0,3,1,0.0,0,0,0.022379178916420984,n s a,0.0,True,,96.0
unlawful,88.0,24,7,0,14,0,6,0,0.0,0,12,1.0648066978610875,s a,0.7551020408163265,True,,98.0
unless,11.0,0,0,0,0,0,2,0,0.0,0,0,0.00810749163457204,,0.0,True,,96.0
unlike,30.0,0,0,0,1,0,1,2,0.0,0,0,0.023301463728581384,a,0.0,True,,97.0
unlikely,13.0,0,0,0,0,0,3,0,0.0,0,0,0.010985031512404144,s a,0.0,True,,93.0
unload,18.0,0,0,0,1,0,0,1,0.0,0,0,0.009115688328516315,v,0.0,True,,98.0
unlock,17.0,0,1,0,2,0,2,0,0.0,0,1,0.009416271559128702,v,0.0,True,,99.0
unlucky,54.0,0,1,0,3,0,5,6,0.0,0,1,0.05029706564499062,s a,0.0,True,,99.0
unmarried,11.0,0,2,0,3,0,2,0,0.0,0,1,0.02526731812081666,a,0.02040816326530612,True,,98.0
unmoving,11.0,0,0,0,0,0,1,0,0.0,0,0,0.004055708601163147,a,0.0,True,,99.0
unnatural,37.0,0,2,0,7,21,6,0,0.0,0,3,0.0934311904517793,a,0.05,True,,100.0
unnecessary,45.0,0,4,0,7,0,4,1,0.0,0,4,0.108876956999515,a,0.05263157894736842,True,,95.0
unpack,7.0,0,0,0,0,0,0,0,0.0,0,0,0.0018744897959183673,v,0.0,True,,100.0
unpaid,53.0,0,3,0,2,0,3,1,0.0,0,2,0.13784566610987856,s a,0.06,True,,100.0
unpalatable,53.0,0,4,0,5,0,3,6,0.0,0,1,0.07096263653053232,a,0.0,True,,94.0
unplanned,13.0,0,1,0,3,0,3,0,0.0,0,1,0.009572201395397273,s a,0.0,True,,100.0
unpleasant,71.0,0,6,0,10,0,10,11,0.0,0,5,0.29670937030154443,a,0.16,True,,100.0
unpredictable,25.0,0,0,0,1,0,3,0,0.0,0,0,0.0140641817058642,s a,0.0,True,,99.0
unprepared,20.0,0,0,0,1,0,2,3,0.0,0,1,0.036210128264175835,a,0.030612244897959183,True,,98.0
unproductive,16.0,0,2,0,5,0,2,0,0.0,0,2,0.03472926642987607,s a,0.02,True,,100.0
unprofessional,44.0,0,3,0,3,0,5,0,0.0,0,4,0.14928942002690576,a,0.06,True,,100.0
unravel,18.0,0,2,0,2,0,6,0,0.0,0,1,0.012402773874998262,v,0.0,True,,99.0
unreal,51.0,0,0,0,1,0,4,0,0.0,0,1,0.04158678336047882,a,0.0,True,,97.0
unrealistic,48.0,0,2,0,2,0,2,0,0.0,0,2,0.04802037182347428,a,0.02040816326530612,True,,98.0
unreasonable,53.0,0,3,0,5,30,2,2,0.0,0,3,0.1725044192907983,s a,0.08163265306122448,True,,98.0
unreliable,50.0,0,2,0,6,26,5,3,0.0,0,4,0.16194000459802418,s a,0.07216494845360824,True,,97.0
unrest,57.0,0,4,0,6,0,4,4,0.0,0,3,0.23757654466226277,n,0.1111111111111111,True,,99.0
unripe,41.0,0,1,0,2,0,1,1,0.0,0,0,0.01313327993539552,s a,0.0,True,,97.0
unsafe,76.0,0,4,0,7,0,2,3,0.0,0,5,0.20353283133436445,s a,0.07142857142857142,True,,98.0
unseen,43.0,0,0,0,0,0,2,1,0.0,0,0,0.011235590780328906,n s,0.0,True,,98.0
unskilled,31.0,0,1,0,1,0,1,0,0.0,0,1,0.015027936440277518,s a,0.0,True,,98.0
unsolved,72.0,0,0,0,1,0,4,0,0.0,0,3,0.16636893558702603,a,0.1,True,,100.0
unstable,35.0,0,2,0,1,0,7,1,0.0,0,0,0.014466675110174665,s a,0.0,True,,99.0
unsuccessful,73.0,0,2,0,2,0,5,1,0.0,0,2,0.07391779397169677,s a,0.02,True,,100.0
unsure,35.0,0,2,0,2,0,3,3,0.0,0,2,0.0424308621982078,a,0.020618556701030927,True,,97.0
unsympathetic,53.0,0,3,0,6,0,4,7,0.0,0,4,0.2834250645247397,s a,0.21,True,,100.0
untidy,25.0,0,5,0,6,0,0,1,0.0,0,3,0.19049695290799856,a,0.12,True,,100.0
untie,31.0,0,1,0,2,0,8,0,0.0,0,1,0.018069876290932874,v,0.0,True,,99.0
until,4.0,0,0,0,0,0,1,0,0.0,0,0,0.0065682817496573774,,0.0,True,,96.0
untouched,47.0,8,6,0,4,0,1,0,0.0,0,5,0.5909159736903923,s a,0.52,True,,100.0
untrained,30.0,0,1,0,2,0,3,0,0.0,0,1,0.01611796067432532,a,0.0,True,,98.0
untrustworthy,70.0,32,5,0,10,0,6,1,0.0,0,10,0.40985464335290867,a,0.23711340206185566,True,,97.0
untruth,87.0,0,2,0,6,13,3,0,0.0,13,5,0.41701396314763484,n,0.0707070707070707,True,,99.0
untruthful,86.0,0,3,0,6,0,4,0,0.0,0,9,0.4615518809273085,a,0.16,True,,100.0
unusual,10.0,0,0,0,0,0,1,1,0.0,0,0,0.01586393348232849,s a,0.0,True,,99.0
unveil,29.0,0,0,0,1,0,2,0,0.0,0,1,0.01786181283812149,v,0.0,True,,97.0
unwanted,39.0,0,2,0,5,0,4,4,0.0,0,4,0.08604590927369812,a,0.05,True,,100.0
unwilling,32.0,0,1,0,5,0,3,0,0.0,0,1,0.06185016401872496,s a,0.0,True,,95.0
unworthy,43.0,0,6,0,8,27,7,2,0.0,0,7,0.2269438592221708,s a,0.15151515151515152,True,,99.0
up,4.0,0,0,0,0,0,0,1,0.0,0,0,0.0009060504542916604,s r a v,0.0,True,,100.0
upbeat,10.0,0,0,0,0,0,1,1,0.0,0,0,0.005014055490406317,n s,0.0,True,,97.0
update,28.0,0,1,0,1,0,1,0,0.0,0,0,0.014357497399982553,n v,0.0,True,,99.0
upgrade,41.0,0,0,0,0,0,2,0,0.0,0,0,0.037679018158199774,n v,0.0,True,,98.0
uphill,31.0,0,1,0,1,0,3,0,0.0,0,1,0.1064308905380334,n s r,0.0,True,,100.0
uphold,74.0,0,15,0,16,0,13,2,0.0,0,17,0.5118178090448495,v,0.37894736842105264,True,,95.0
uplifting,29.0,0,3,0,5,0,3,4,0.0,0,4,0.11380736463414672,n v,0.08080808080808081,True,,99.0
upload,13.0,0,0,0,1,0,2,0,0.0,0,0,0.005419539116595829,v,0.0,True,,96.0
upon,7.0,0,0,0,0,0,1,0,0.0,0,0,0.0018634409159198053,,0.0,True,,97.0
upper,20.0,0,1,0,2,0,0,0,0.0,0,0,0.013108467236868123,n s,0.0,True,,97.0
upper class,51.0,0,0,0,2,0,2,0,0.0,0,2,0.05537700004794014,,0.030303030303030304,True,,99.0
upright,59.0,0,5,19,5,19,6,0,0.0,19,5,0.16999071818026484,n s a,0.10101010101010101,True,,99.0
uprising,79.0,24,6,0,6,0,3,2,0.0,0,5,0.30586260541732235,n v,0.16,True,,100.0
upset,53.0,0,2,0,2,0,5,5,10.0,0,2,0.03972843418265706,n s v,0.02,True,,100.0
upsetting,68.0,0,1,0,3,0,5,13,30.0,0,2,0.08661573125437963,s v,0.04,True,,100.0
upside,35.0,0,1,0,1,0,1,0,0.0,0,1,0.0438891529442736,n,0.0,True,,99.0
upside down,13.0,0,2,0,1,0,3,1,0.0,0,1,0.023765527848363534,,0.0,True,,98.0
upstairs,10.0,0,0,0,0,0,1,0,0.0,0,0,0.0028750192278111063,n r a,0.0,True,,100.0
upstream,8.0,0,0,0,0,0,1,0,0.0,0,0,0.001843179267421692,r a,0.0,True,,99.0
uptown,9.0,0,0,0,0,0,0,0,0.0,0,0,0.0031402807687706162,n r a,0.0,True,,96.0
uranium,47.0,0,1,0,1,0,2,0,0.0,0,1,0.059363450990263626,n,0.0,True,,100.0
urban,15.0,0,0,0,1,0,4,0,0.0,0,0,0.007805335811300465,a,0.0,True,,100.0
urge,29.0,0,1,0,2,0,5,1,0.0,0,2,0.04609712503386084,n v,0.020618556701030927,True,,97.0
urinate,4.0,0,0,0,1,0,1,0,0.0,0,0,0.0009588345769250293,v,0.0,True,,100.0
urine,13.0,0,1,0,3,0,2,2,0.0,0,1,0.00839208020324778,n,0.0,True,,98.0
urn,27.0,0,0,0,0,0,2,0,0.0,0,0,0.0029922914583330063,n,0.0,True,,97.0
usage,46.0,0,2,0,3,0,1,0,0.0,0,3,0.09786430244203664,n,0.043010752688172046,True,,93.0
use,49.0,0,4,0,5,0,6,2,0.0,0,4,0.2194925604962218,n v,0.15789473684210525,True,,95.0
used,19.0,0,4,0,5,0,3,0,0.0,0,4,0.11635287522938705,s a v,0.09,True,,100.0
useful,51.0,0,1,0,4,0,4,1,0.0,0,3,0.12600962377843766,s a,0.0707070707070707,True,,99.0
useless,45.0,0,2,0,4,0,5,2,0.0,0,2,0.05545414526484006,a,0.02040816326530612,True,,98.0
user,32.0,0,1,0,3,0,2,0,0.0,0,0,0.024613272769137735,n,0.0,True,,98.0
usual,44.0,0,0,0,0,0,1,0,0.0,0,0,0.04294314052898744,s a,0.0,True,,100.0
usurp,58.0,0,5,0,10,21,3,0,0.0,0,7,0.19452413542070257,v,0.08333333333333333,True,,84.0
usurper,56.0,0,3,0,10,31,9,1,0.0,0,9,0.2192915590491639,n,0.14130434782608695,True,,92.0
utensil,135.0,0,0,0,0,0,0,0,0.0,0,0,0.018808995535893182,n,0.0,True,,200.0
uterus,40.0,0,1,0,1,0,1,1,0.0,0,0,0.010348172151895112,n,0.0,True,,100.0
utility,51.0,0,0,0,2,0,2,1,0.0,0,0,0.031308603532550494,n s,0.0,True,,99.0
utilize,83.0,0,0,0,0,0,2,0,0.0,0,0,0.10791681140692105,v,0.0,True,,96.0
utopia,59.0,0,6,0,6,0,5,4,0.0,0,5,0.1603019769262894,n,0.07142857142857142,True,,98.0
utter,32.0,0,1,0,1,0,0,1,0.0,0,1,0.009582236957526772,s v,0.0,True,,98.0
v,14.0,0,1,0,1,0,0,0,0.0,0,1,0.009602553005528935,n s,0.0,True,,94.0
vacancy,34.0,0,1,0,1,0,3,0,0.0,0,1,0.011649650799866162,n,0.0,True,,98.0
vacate,4.0,0,0,0,0,0,2,0,0.0,0,0,0.0018373536269775431,v,0.0,True,,97.0
vacation,25.0,0,0,0,1,0,4,2,0.0,0,0,0.007464332834285732,n v,0.0,True,,98.0
vaccination,63.0,0,5,0,7,0,3,6,0.0,0,6,0.20280637526016174,n,0.1414141414141414,True,,99.0
vaccine,63.0,0,4,0,10,0,5,3,0.0,0,5,0.22672295166839404,n,0.14,True,,100.0
vacuum,28.0,0,2,0,0,0,0,0,0.0,0,1,0.04810169307801376,n v,0.0,True,,100.0
vagabond,43.0,0,1,0,2,0,5,0,0.0,0,2,0.11625921007478526,n s v,0.05319148936170213,True,,94.0
vagina,33.0,0,0,0,2,0,4,0,0.0,0,0,0.015427918415440826,n,0.0,True,,100.0
vagrant,39.0,0,3,0,4,0,3,0,0.0,0,3,0.09748286921872718,n s,0.045454545454545456,True,,88.0
vague,15.0,0,0,0,0,0,1,0,0.0,0,0,0.005058869954235229,s a,0.0,True,,94.0
valid,66.0,0,2,0,4,0,7,3,0.0,0,5,0.3351524489234802,s a,0.17346938775510204,True,,98.0
validate,56.0,0,1,0,3,0,4,0,0.0,0,3,0.26149102261688256,v,0.15463917525773196,True,,97.0
valley,35.0,0,0,0,0,0,1,0,0.0,0,0,0.006222279300025173,n,0.0,True,,100.0
valor,59.0,0,2,0,2,0,1,3,0.0,0,2,0.21061602641690863,n,0.13793103448275862,True,,87.0
valuable,39.0,0,4,0,2,0,3,1,0.0,0,2,0.12789034649569594,n s a,0.10101010101010101,True,,99.0
value,141.0,55,11,55,13,0,13,4,0.0,55,13,0.4907858552946204,n v,0.34517766497461927,True,,197.0
valued,32.0,0,5,19,4,0,1,5,0.0,0,3,0.17118425329403616,s v,0.1326530612244898,True,,98.0
valve,17.0,0,1,0,1,0,2,0,0.0,0,1,0.004717447683951938,n,0.0,True,,94.0
vampire,110.0,0,4,0,7,0,6,0,0.0,0,4,0.046931900402713736,n,0.020100502512562814,True,,199.0
van,15.0,0,4,0,3,0,1,0,0.0,0,2,0.05786919910296534,n,0.030303030303030304,True,,99.0
vanilla,5.0,0,0,0,0,0,2,0,0.0,0,0,0.0025318665565353554,n s a,0.0,True,,99.0
vanish,9.0,0,1,0,2,0,1,1,0.0,0,2,0.02986312007416573,v,0.02,True,,100.0
vanity,36.0,0,6,0,4,0,10,6,21.0,0,5,0.18339304164117842,n,0.13,True,,100.0
vanquish,63.0,0,5,0,5,0,1,1,0.0,0,5,0.1824798922490035,v,0.09278350515463918,True,,97.0
vapor,21.0,0,0,0,0,0,0,0,0.0,0,0,0.006980256926419804,n,0.0,True,,99.0
variable,20.0,0,0,0,0,0,2,0,0.0,0,0,0.008808973487198741,n s a,0.0,True,,99.0
variance,35.0,0,1,0,1,0,0,0,0.0,0,2,0.04718868519043945,n,0.031578947368421054,True,,95.0
variant,25.0,0,0,0,1,0,1,0,0.0,0,1,0.014841700874181345,n s,0.0,True,,97.0
variation,36.0,0,0,0,0,0,2,0,0.0,0,0,0.015284980171001833,n,0.0,True,,100.0
varied,25.0,0,0,0,0,0,1,0,0.0,0,0,0.010799150462007925,s a v,0.0,True,,100.0
variety,30.0,0,1,0,1,0,1,2,0.0,0,2,0.03799205385265367,n,0.02,True,,100.0
varnish,17.0,0,4,0,4,0,2,1,0.0,0,3,0.09909750182132503,n v,0.07692307692307693,True,,91.0
vary,49.0,0,0,0,0,0,1,0,0.0,0,0,0.018991056610519183,v,0.0,True,,99.0
vase,6.0,0,0,0,0,0,1,1,0.0,0,0,0.0014430435130143584,n,0.0,True,,98.0
vault,64.0,0,3,0,2,0,0,0,0.0,0,2,0.22456478167241112,n v,0.1958762886597938,True,,97.0
veal,28.0,0,1,0,1,0,2,1,0.0,0,2,0.07278299857492404,n,0.043478260869565216,True,,92.0
vector,36.0,0,1,0,1,0,1,0,0.0,0,1,0.024045335205137023,n,0.0,True,,89.0
veer,37.0,0,0,0,0,0,2,0,0.0,0,0,0.05651904064411284,v,0.0,True,,83.0
